Free Agent Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Jared Koenig RP | MIL,59,66,0,0,0,5,1,1,0,23,60,19,50,2.59,1.17,365
W ,A.J. Minter RP | NYM ,50,63,0,0,0,4,2,1,0,24,58,19,33,2.34,1.04,367
W ,Jose Alvarado RP | PHI,67,74,0,0,0,6,3,4,1,16,74,25,60,4.03,1.27,369
W ,Alex Vesia RP | LAD,53,71,0,0,0,3,2,1,0,28,74,24,32,2.72,1.06,370
W ,Isaac Mattson RP | PIT,70,67,0,0,0,3,2,1,0,19,66,30,49,2.57,1.13,373
W ,"Chris Paddack SP,RP | MIA",141,26,26,6,0,7,7,0,0,0,106,38,142,4.34,1.28,374
W ,"Brad Lord SP,RP | WAS",130,26,26,7,0,5,12,0,0,0,105,38,126,3.95,1.26,376
W ,Randy Vasquez SP | SD ,131,26,26,10,0,6,7,0,0,0,84,43,123,3.71,1.27,378
W ,"Jack Dreyer SP,RP | LAD",69,73,0,0,0,3,1,1,0,12,70,24,53,3.00,1.12,380
W ,Jacob Webb RP | CHC,58,62,0,0,0,4,3,1,0,10,54,20,42,2.95,1.07,381
W ,Justin Wrobleski RP | LAD,63,25,14,3,0,6,5,0,0,1,63,16,57,4.14,1.16,389
W ,Lake Bachar RP | MIA,76,68,0,0,0,5,2,1,0,10,85,34,64,4.14,1.29,394
W ,Miles Mikolas SP | WAS,139,26,26,9,0,7,9,0,0,0,97,37,143,4.40,1.29,395
W ,"Taijuan Walker SP,RP | PHI ",131,26,26,5,0,6,8,0,0,0,95,41,132,4.05,1.32,399
W ,Kyle Freeland SP | COL ,150,27,27,14,0,5,12,0,0,0,111,39,157,4.20,1.31,401
W ,Tanner Banks RP | PHI,58,59,0,0,0,4,1,1,0,9,56,14,52,3.57,1.14,402
W ,Kade Strowd RP | ARI,59,64,0,0,0,1,2,1,0,13,60,32,40,1.83,1.22,406
W ,Gordon Graceffo RP | STL,107,63,0,0,0,9,3,1,0,11,102,29,114,5.80,1.34,409
W ,Pierce Johnson RP | CIN,57,71,0,0,0,3,2,4,1,18,65,22,54,3.47,1.33,411
W ,Gavin Stone SP | LAD ,44,21,11,5,0,5,3,0,0,1,33,11,38,3.07,1.11,412
W ,Aaron Bummer RP | ATL ,66,71,0,0,0,5,2,1,0,7,73,22,69,3.95,1.38,413
W ,"Tobias Myers SP,RP | NYM",59,25,13,2,0,4,3,0,0,0,48,16,55,3.05,1.20,414
W ,Cade Gibson RP | MIA,64,58,0,0,0,3,4,1,0,7,55,27,56,2.67,1.30,417
W ,Josiah Gray SP | WAS ,140,27,27,9,0,6,10,0,0,0,134,48,152,4.63,1.43,418
W ,David Morgan RP | SD,57,59,0,0,0,2,2,1,0,6,63,28,44,2.68,1.26,419
W ,Jose Suarez RP | ATL,60,25,13,5,0,6,4,0,0,0,54,29,52,3.90,1.35,421
W ,Anthony Bender RP | MIA ,62,75,0,0,0,2,2,1,0,27,62,26,51,3.05,1.24,423
W ,David Robertson RP | PHI,53,58,0,0,0,1,2,4,1,32,71,21,45,3.74,1.25,425
W ,J.T. Brubaker RP | SF ,54,25,12,4,0,4,4,0,0,0,38,21,40,3.50,1.13,426
W ,Edgardo Henriquez RP | LAD,46,55,0,0,0,5,2,1,0,12,46,22,46,3.13,1.48,427
W ,"Carmen Mlodzinski SP,RP | PIT ",60,25,13,0,0,3,5,0,0,0,51,17,56,3.30,1.22,428
W ,Blake Treinen RP | LAD,49,61,0,0,0,3,4,5,1,21,63,23,50,3.86,1.49,429
W ,Julian Fernandez RP | WAS,71,71,0,0,0,3,2,1,0,15,77,27,64,4.31,1.28,430
W ,Rob Zastryzny RP | MIL,34,57,0,0,0,4,2,1,0,4,33,16,28,2.65,1.29,432
W ,Carson Whisenhunt SP | SF ,49,25,12,3,0,5,4,0,0,1,40,18,42,4.04,1.22,433
W ,Javier Assad SP | CHC,50,25,12,3,0,4,3,0,0,1,35,18,42,3.24,1.20,434
W ,Grant Anderson RP | MIL,62,65,0,0,0,3,3,1,0,6,67,25,56,3.92,1.31,435
W ,Trevor McDonald SP | SF,45,23,11,4,0,4,3,0,0,1,40,13,39,3.80,1.16,438
W ,Tyler Phillips RP | MIA,79,58,0,0,0,2,1,1,0,10,54,23,71,3.53,1.19,439
W ,Erik Miller RP | SF ,50,68,0,0,0,3,2,1,0,19,54,32,40,2.88,1.44,442
W ,Brock Stewart RP | LAD ,44,54,0,0,0,2,1,1,0,21,53,17,39,3.07,1.27,443
W ,Wandy Peralta RP | SD,55,72,0,0,0,4,1,2,0,7,49,23,55,3.60,1.42,444
W ,Yuki Matsui RP | SD ,54,61,0,0,0,3,1,2,0,5,57,27,44,4.00,1.31,446
